ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
30 1 1 8.85582 8.84076 10.2964 
31 1 1 8.60226 8.57867 9.36655 
32 1 1 7.91472 9.13827 9.82081 
33 1 1 8.06385 9.98605 9.22108 
34 1 1 7.29132 9.88482 8.51965 
35 1 1 7.57918 9.54057 7.54811 
36 1 1 7.1691 9.22732 6.68911 
37 1 1 7.15351 9.52432 5.75566 
38 1 1 6.95916 10.4661 5.70968 
39 1 1 6.03831 10.4782 5.06141 
40 1 1 5.27271 10.2328 4.58885 
41 1 1 5.48456 9.73026 3.8036 
42 1 1 6.03248 8.92475 3.50835 
43 1 1 5.55683 8.69359 4.26062 
44 1 1 6.47517 8.64105 4.50311 
45 1 1 6.8967 7.83494 4.22382 
46 1 1 7.4848 7.68656 5.12231 
47 1 1 7.75272 6.85043 4.81161 
48 1 1 8.32398 6.08265 4.32695 
49 1 1 9.33107 5.93369 4.14228 
50 1 1 9.57466 5.44677 3.32076 
51 1 1 9.90889 4.6464 2.90159 
52 1 1 10.0669 4.31489 3.76248 
53 1 1 10.9011 4.75704 3.86539 
54 1 1 11.2368 3.96081 4.05729 
55 1 1 10.8233 3.03465 3.93946 
56 1 1 11.0175 2.32665 4.44042 
57 1 1 10.8828 1.9452 5.30226 
58 1 1 11.1328 0.931474 4.9735 
59 1 1 10.2042 0.845992 4.46982 
60 1 1 9.95326 1.06515 5.32678 
61 1 1 9.19616 0.680625 5.8907 
62 1 1 8.50275 0.945996 5.25427 
63 1 1 7.97277 1.55368 4.52232 
64 1 1 7.27123 0.982605 4.15729 
65 1 1 6.53644 0.550537 3.73245 
66 1 1 6.60717 1.15986 2.91461 
67 1 1 6.06071 0.478488 2.35499 
68 1 1 5.96475 1.13599 1.6951 
69 1 1 6.86364 0.704709 1.62677 
70 1 1 6.24564 0.0833886 1.36351 
71 1 1 5.63776 99.3499 1.02995 
72 1 1 4.95658 99.1486 0.277803 
73 1 1 4.08785 99.3037 0.86627 
74 1 1 3.56975 98.5935 1.27684 
75 1 1 2.61714 98.5543 0.972106 
76 1 1 2.06608 98.9985 1.60941 
77 1 1 1.56296 99.755 1.60099 
78 1 1 1.09929 99.0781 2.13903 
79 1 1 0.774314 98.2707 2.64204 
80 1 1 1.19027 97.4834 3.04155 
81 1 1 1.88961 97.7174 3.68902 
82 1 1 2.57013 97.0528 4.13007 
83 1 1 3.40298 97.093 4.63874 
84 1 1 4.14035 96.6977 5.19728 
85 1 1 4.89267 96.1344 4.97211 
86 1 1 4.984 95.5973 4.16499 
87 1 1 4.99074 96.4953 3.81652 
88 1 1 4.61382 97.1009 4.37936 
89 1 1 4.65454 97.9564 4.77064 
90 1 1 4.91604 97.5331 5.69758 
91 1 1 5.13313 98.2998 6.2437 
92 1 1 4.64425 98.4417 7.21163 
93 1 1 4.27705 99.3302 7.5124 
94 1 1 5.0123 99.9226 7.77604 
95 1 1 5.57124 0.626377 8.32867 
96 1 1 5.90612 0.585514 9.23296 
97 1 1 5.26864 99.7453 8.91651 
98 1 1 5.50451 98.8483 8.90873 
99 1 1 5.18527 97.9975 8.97658 
100 1 1 4.21113 98.0936 9.30062 
ITEM: TIMESTEP
320000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 10.2789 4.03346 17.5182 
2 1 1 10.6783 3.2757 17.011 
3 1 1 10.0108 3.30406 16.4131 
4 1 1 9.29857 3.58069 15.8927 
5 1 1 8.70179 3.97695 16.482 
6 1 1 8.90622 4.67072 17.0708 
7 1 1 9.05256 5.0868 16.0949 
8 1 1 8.22935 5.41511 15.6062 
9 1 1 8.15605 6.33722 15.3866 
10 1 1 7.80609 6.55021 14.5697 
11 1 1 7.22195 6.47643 15.3516 
12 1 1 7.22239 6.43438 16.3229 
13 1 1 6.48439 7.02841 15.8704 
14 1 1 5.88027 6.56122 15.3667 
15 1 1 5.41641 7.14145 15.963 
16 1 1 4.50249 7.18894 15.898 
17 1 1 3.92514 7.03569 15.061 
18 1 1 4.55793 7.84025 14.7247 
19 1 1 5.10902 8.05667 13.9607 
20 1 1 5.83186 8.76034 14.0317 
21 1 1 6.46974 8.54604 13.4119 
22 1 1 7.13788 7.9607 13.2536 
23 1 1 7.96566 8.38842 13.6948 
24 1 1 8.56916 8.80643 14.2708 
25 1 1 8.764 9.82921 14.1795 
26 1 1 8.50662 10.574 13.6693 
27 1 1 8.56123 10.8276 12.7726 
28 1 1 9.01457 10.9647 11.9526 
29 1 1 9.30507 10.8933 11.0243 
30 1 1 9.71205 10.4363 10.1966 
31 1 1 9.7062 11.3306 9.93771 
32 1 1 9.94988 11.0298 8.96912 
33 1 1 10.2663 10.9426 7.99695 
34 1 1 10.0212 10.5152 7.18246 
35 1 1 9.10917 10.9567 7.15247 
36 1 1 8.43929 10.3155 7.43826 
37 1 1 8.42345 9.90757 6.57739 
38 1 1 8.7315 9.30069 5.84543 
39 1 1 9.7433 9.33264 5.78311 
40 1 1 9.41437 9.01871 4.95525 
41 1 1 9.98334 8.31898 5.37797 
42 1 1 9.63779 7.56732 6.0302 
43 1 1 8.97996 6.8429 6.04303 
44 1 1 8.32132 7.05286 5.34505 
45 1 1 8.81976 7.85021 4.91553 
46 1 1 9.4011 7.09307 4.92545 
47 1 1 10.1581 6.44109 4.99519 
48 1 1 10.6826 6.06885 4.32995 
49 1 1 10.8875 6.75444 3.56495 
50 1 1 11.7585 6.83534 3.0992 
51 1 1 11.6927 6.89041 2.11884 
52 1 1 12.0336 6.13643 1.7434 
53 1 1 12.4327 5.71116 1.01441 
54 1 1 12.6552 4.82459 0.954184 
55 1 1 12.167 4.15338 0.41849 
56 1 1 12.6577 3.67881 1.02296 
57 1 1 12.5275 2.8531 0.604745 
58 1 1 11.7124 2.41217 0.346932 
59 1 1 11.3343 1.86165 99.5878 
60 1 1 10.9931 1.02007 99.2645 
61 1 1 10.9317 1.08619 0.228301 
62 1 1 10.9197 0.155096 0.581909 
63 1 1 10.6856 0.231916 1.54024 
64 1 1 9.72044 0.211747 1.71951 
65 1 1 9.3142 1.19116 2.00324 
66 1 1 9.92461 1.87036 1.67662 
67 1 1 9.64047 1.90837 2.53607 
68 1 1 9.27017 2.82165 2.43929 
69 1 1 8.61539 3.06213 3.05644 
70 1 1 8.68034 3.90221 2.71815 
71 1 1 8.72852 4.77261 3.20457 
72 1 1 7.96664 4.75784 3.81125 
73 1 1 7.93984 4.66315 4.78705 
74 1 1 7.03788 4.94711 5.0844 
75 1 1 7.07641 4.62547 4.18894 
76 1 1 6.69286 4.00576 4.88686 
77 1 1 6.62633 3.45728 5.64338 
78 1 1 5.92212 3.69975 6.35503 
79 1 1 6.00545 2.76764 6.14648 
80 1 1 5.45116 1.9888 6.33829 
81 1 1 5.9603 1.48941 7.02039 
82 1 1 6.7366 1.0162 7.04502 
83 1 1 7.52639 0.659354 7.39011 
84 1 1 6.8219 0.618078 8.02337 
85 1 1 7.05544 99.5986 8.27242 
86 1 1 6.6345 99.5907 9.16146 
87 1 1 7.63369 99.3739 9.20425 
88 1 1 7.4218 98.9547 10.1226 
89 1 1 7.63031 97.9906 9.77169 
90 1 1 6.77363 98.0599 10.1685 
91 1 1 5.94554 97.916 10.5674 
92 1 1 6.37444 97.1112 10.4559 
93 1 1 7.174 96.8599 10.0573 
94 1 1 7.54549 96.0842 10.631 
95 1 1 7.60335 96.7913 11.2196 
96 1 1 8.53595 97.0838 10.8374 
97 1 1 8.84237 97.9304 11.0615 
98 1 1 9.42192 98.6999 11.1662 
99 1 1 8.90687 99.473 10.6624 
100 1 1 7.89102 99.6505 10.9949 
ITEM: TIMESTEP
330000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 15.815 7.27262 11.049 
2 1 1 16.1738 8.12975 10.6925 
3 1 1 15.1366 7.9329 10.7378 
4 1 1 14.9821 8.36685 11.5969 
5 1 1 15.1919 9.14382 12.0953 
6 1 1 14.9554 8.92255 13.0479 
7 1 1 15.1585 8.1758 13.5178 
8 1 1 14.2154 8.21957 13.6669 
9 1 1 14.019 8.683 14.4971 
10 1 1 13.028 8.88757 14.7731 
11 1 1 13.4466 8.36245 15.4983 
12 1 1 13.8611 7.65384 15.9103 
13 1 1 14.0413 7.29279 15.0484 
14 1 1 13.791 7.24162 14.096 
15 1 1 13.7422 6.81423 13.2921 
16 1 1 13.7736 7.33319 12.5245 
17 1 1 13.9073 8.33171 12.369 
18 1 1 13.2417 8.9218 12.8181 
19 1 1 12.6753 8.40551 12.1648 
20 1 1 12.4868 9.06776 11.6443 
21 1 1 12.0465 9.77272 12.2725 
22 1 1 11.4464 9.1686 11.6862 
23 1 1 11.1012 8.49642 11.0794 
24 1 1 10.4545 9.23163 11.2195 
25 1 1 10.1772 8.57182 11.9486 
26 1 1 10.0569 7.67199 11.5935 
27 1 1 10.3266 7.04961 12.3651 
28 1 1 9.43205 6.63951 12.2238 
29 1 1 8.88226 6.88332 13.0116 
30 1 1 8.62932 7.84996 13.2531 
31 1 1 8.12155 7.50041 12.3794 
32 1 1 7.55076 6.76244 12.2524 
33 1 1 7.37054 7.46925 11.6727 
34 1 1 7.71729 7.05581 10.8802 
35 1 1 8.01974 6.34678 10.1895 
36 1 1 8.73572 6.36242 9.54423 
37 1 1 8.7935 5.98707 8.72726 
38 1 1 9.60027 5.71683 8.75331 
39 1 1 9.27882 5.12213 9.49084 
40 1 1 8.67288 4.6909 10.0801 
41 1 1 8.9862 3.68506 10.3642 
42 1 1 9.63158 4.17386 9.80514 
43 1 1 9.95625 4.61937 9.0159 
44 1 1 9.70395 4.84237 8.12894 
45 1 1 9.15957 3.99531 8.2538 
46 1 1 8.7121 4.73246 7.88646 
47 1 1 8.46887 4.54245 7.01913 
48 1 1 8.61944 3.88085 6.31224 
49 1 1 8.56944 4.13763 5.41876 
50 1 1 8.39227 4.99003 5.98219 
51 1 1 7.96958 5.0256 5.13452 
52 1 1 8.56485 5.72286 4.85832 
53 1 1 8.45595 5.44913 3.93111 
54 1 1 7.77344 4.81367 3.6677 
55 1 1 7.56961 5.21412 2.75072 
56 1 1 6.72097 5.86517 2.60954 
57 1 1 6.18652 5.45786 1.90768 
58 1 1 6.96321 5.62753 1.4255 
59 1 1 6.46143 5.42737 0.574808 
60 1 1 6.76477 4.54345 0.534158 
61 1 1 7.30957 3.67823 0.40704 
62 1 1 6.27906 3.52273 0.311578 
63 1 1 6.95507 2.77307 0.267768 
64 1 1 6.19899 2.17484 0.365588 
65 1 1 6.4762 1.27084 0.0237813 
66 1 1 7.17434 0.595341 99.8422 
67 1 1 7.91282 99.9859 0.0669559 
68 1 1 8.12096 99.2486 0.672791 
69 1 1 7.9381 98.3064 0.459937 
70 1 1 8.09003 97.8546 1.32775 
71 1 1 8.75344 97.9557 2.10917 
72 1 1 8.50901 98.0505 3.02714 
73 1 1 9.35809 98.2455 3.53482 
74 1 1 8.87182 99.0631 3.28017 
75 1 1 8.23744 99.4753 3.80473 
76 1 1 7.48522 99.0062 4.23095 
77 1 1 6.74435 99.2583 4.92063 
78 1 1 6.07794 99.5075 5.5695 
79 1 1 5.93182 98.815 6.25155 
80 1 1 5.69717 98.2974 5.4969 
81 1 1 6.32842 97.5736 6.05079 
82 1 1 6.32628 98.0243 6.90718 
83 1 1 6.36856 98.2153 7.84783 
84 1 1 6.87636 97.9143 8.61643 
85 1 1 6.95008 97.0245 8.899 
86 1 1 7.7981 97.4514 8.61922 
87 1 1 7.93891 96.5814 9.08405 
88 1 1 8.49878 96.0217 9.52307 
89 1 1 8.77344 95.1529 9.9088 
90 1 1 8.07372 95.0155 10.4464 
91 1 1 7.62696 94.2312 10.0191 
92 1 1 6.82963 94.7858 10.146 
93 1 1 5.98829 94.3721 9.94132 
94 1 1 6.18454 93.8032 10.7165 
95 1 1 6.5678 93.0602 11.0708 
96 1 1 6.28374 93.7625 11.7955 
97 1 1 5.90492 93.0736 12.2806 
98 1 1 5.4179 92.784 11.4887 
99 1 1 5.73389 91.9829 10.9291 
100 1 1 5.78332 91.2749 10.2198 
ITEM: TIMESTEP
340000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 16.9692 19.9267 11.694 
2 1 1 17.6645 19.3415 11.4227 
3 1 1 18.0925 18.4942 11.0302 
4 1 1 18.2071 17.4737 10.8328 
5 1 1 18.4593 16.5934 11.1422 
6 1 1 18.1142 15.7485 11.0256 
7 1 1 18.9666 15.68 10.4368 
8 1 1 18.3982 14.984 10.1128 
9 1 1 18.6829 14.9191 9.21937 
10 1 1 18.3478 13.9899 9.12743 
11 1 1 18.2757 13.0556 8.81789 
12 1 1 18.041 12.0636 8.48229 
13 1 1 17.3634 11.3679 8.25406 
14 1 1 16.8054 11.1841 9.08862 
15 1 1 15.9306 10.8547 8.79614 
16 1 1 15.3904 11.6226 8.9271 
17 1 1 15.3619 11.04 9.7104 
18 1 1 14.962 10.7216 10.524 
19 1 1 14.5945 9.98216 10.0128 
20 1 1 14.0419 9.60958 9.32388 
21 1 1 13.3608 10.3267 9.64511 
22 1 1 13.0731 11.23 9.68745 
23 1 1 12.6533 11.2377 8.76361 
24 1 1 12.0083 11.9188 8.75707 
25 1 1 11.0296 11.9528 9.11502 
26 1 1 10.6698 11.1859 9.75803 
27 1 1 10.2391 10.6677 10.4971 
28 1 1 10.8953 10.1223 10.852 
29 1 1 11.2056 9.85856 9.93429 
30 1 1 10.3694 9.37386 10.0387 
31 1 1 9.91771 8.59671 9.61328 
32 1 1 9.19878 8.22654 9.01344 
33 1 1 8.66653 9.08172 9.13953 
34 1 1 7.81543 8.5827 8.85881 
35 1 1 6.92624 8.14822 8.92395 
36 1 1 6.44908 7.36963 8.99324 
37 1 1 6.58824 7.24879 8.04561 
38 1 1 7.28157 6.69922 8.15944 
39 1 1 7.88706 6.41767 7.44957 
40 1 1 8.46916 6.49424 6.59891 
41 1 1 8.74562 5.712 7.01427 
42 1 1 9.13625 4.77881 7.07321 
43 1 1 9.45716 4.93267 6.23843 
44 1 1 9.61087 4.21376 5.54276 
45 1 1 10.395 3.8162 5.63347 
46 1 1 10.8416 3.34785 5.00499 
47 1 1 11.7152 3.51758 4.61787 
48 1 1 12.3933 4.0781 4.96655 
49 1 1 12.4433 3.12531 5.25767 
50 1 1 13.1855 2.66778 5.14443 
51 1 1 12.9227 1.69287 5.39484 
52 1 1 12.2308 1.11071 5.06313 
53 1 1 12.2646 0.525491 4.28618 
54 1 1 11.4003 0.134741 4.16786 
55 1 1 11.1637 1.01248 3.52835 
56 1 1 10.2575 1.37805 3.77188 
57 1 1 9.82594 2.08912 3.37323 
58 1 1 9.51448 2.4986 2.53744 
59 1 1 9.68307 2.2096 1.61757 
60 1 1 8.63038 2.25615 1.42836 
61 1 1 9.14878 1.72752 0.782947 
62 1 1 8.72164 1.2439 99.9375 
63 1 1 9.00429 1.4702 99.0211 
64 1 1 8.12367 1.2279 98.3971 
65 1 1 7.5999 0.472977 98.727 
66 1 1 6.73595 0.921677 98.6608 
67 1 1 6.7406 0.220099 99.3455 
68 1 1 7.11744 99.2718 99.8857 
69 1 1 6.27703 98.8773 99.4296 
70 1 1 6.24901 98.0179 99.9275 
71 1 1 6.14859 97.6743 0.825318 
72 1 1 6.12809 97.7417 1.78709 
73 1 1 5.69258 97.2918 2.59666 
74 1 1 5.87567 96.3635 2.24897 
75 1 1 5.74827 95.4337 2.25618 
76 1 1 5.79031 95.6703 3.15588 
77 1 1 6.1367 96.4292 3.6087 
78 1 1 6.79626 95.8857 4.21004 
79 1 1 7.12357 94.9586 3.8054 
80 1 1 6.90335 94.1322 4.37426 
81 1 1 7.29487 93.2399 4.24504 
82 1 1 8.10097 92.8181 4.63734 
83 1 1 8.66 92.1589 4.45046 
84 1 1 9.26264 91.7345 5.13369 
85 1 1 9.21076 92.6084 5.58048 
86 1 1 9.46046 93.107 6.30881 
87 1 1 9.39846 92.8273 7.1259 
88 1 1 9.06133 93.7823 7.42386 
89 1 1 9.41443 94.6105 7.68635 
90 1 1 9.37639 94.7971 6.76919 
91 1 1 8.39567 94.6939 6.23838 
92 1 1 7.82729 94.0048 6.51058 
93 1 1 7.28643 94.8822 6.57052 
94 1 1 7.43492 95.6985 7.11274 
95 1 1 7.29716 96.1876 6.18692 
96 1 1 6.44996 96.5844 6.08221 
97 1 1 6.96714 97.0531 6.96069 
98 1 1 7.07676 98.049 7.35643 
99 1 1 6.71135 98.9749 7.37013 
100 1 1 6.77177 99.8759 6.93333 
ITEM: TIMESTEP
350000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 18.8033 12.4734 11.0705 
2 1 1 19.3954 11.7247 11.0122 
3 1 1 20.4832 11.906 10.8105 
4 1 1 21.4427 12.2127 10.9601 
5 1 1 21.0096 12.3891 10.1037 
6 1 1 20.1558 12.6832 10.1875 
7 1 1 20.4986 13.1616 10.9244 
8 1 1 19.8709 13.9751 11.0429 
9 1 1 19.0743 13.5308 10.6323 
10 1 1 18.2491 13.8432 11.0303 
11 1 1 17.4163 13.7772 10.5302 
12 1 1 16.4613 13.8437 10.4349 
13 1 1 16.7606 12.9182 10.434 
14 1 1 17.5344 12.2866 10.5363 
15 1 1 17.7763 12.0161 11.5588 
16 1 1 17.9236 11.2985 10.9393 
17 1 1 17.333 11.2386 10.1218 
18 1 1 16.7054 11.3084 9.35433 
19 1 1 17.3757 11.0091 8.8244 
20 1 1 16.6357 11.4553 8.3977 
21 1 1 15.9797 10.78 8.74096 
22 1 1 15.8638 9.85931 8.54198 
23 1 1 15.1664 9.56893 9.02039 
24 1 1 15.1268 8.85793 8.41437 
25 1 1 15.1879 8.10883 8.92586 
26 1 1 14.7175 7.77347 8.02181 
27 1 1 15.1731 6.96114 8.13232 
28 1 1 15.3516 6.20814 8.73232 
29 1 1 15.8798 5.72405 8.13615 
30 1 1 14.9783 5.21955 8.31349 
31 1 1 15.0416 4.99014 7.39589 
32 1 1 15.282 4.39297 6.71241 
33 1 1 15.7558 4.08999 5.90626 
34 1 1 15.9133 4.84443 5.32844 
35 1 1 15.0493 4.80319 4.90033 
36 1 1 14.7086 5.62156 5.07046 
37 1 1 14.1106 6.15273 4.49715 
38 1 1 13.4072 6.00915 5.26968 
39 1 1 12.6629 5.44949 5.54636 
40 1 1 12.9815 4.76931 6.22299 
41 1 1 13.1065 3.88633 6.67011 
42 1 1 13.992 3.8373 6.85304 
43 1 1 14.2896 3.00448 6.63538 
44 1 1 14.4352 2.62318 5.71288 
45 1 1 14.6254 2.55912 4.7147 
46 1 1 15.3809 2.63825 4.14528 
47 1 1 16.052 2.57212 3.40357 
48 1 1 15.8594 3.26165 2.598 
49 1 1 14.9371 2.97605 2.44092 
50 1 1 15.0495 2.07423 2.29457 
51 1 1 14.6713 2.34815 1.46595 
52 1 1 14.6727 2.95776 0.720147 
53 1 1 15.1786 3.4091 1.39915 
54 1 1 15.9726 3.84704 1.20692 
55 1 1 15.5494 4.65824 0.892751 
56 1 1 14.8561 4.2665 0.365095 
57 1 1 14.4555 5.15275 0.218655 
58 1 1 14.6815 5.65591 1.05478 
59 1 1 13.7989 5.25032 1.40157 
60 1 1 13.1648 4.93527 0.852187 
61 1 1 12.8835 4.24276 1.47483 
62 1 1 12.339 3.54345 1.23228 
63 1 1 12.9054 3.04462 1.73284 
64 1 1 12.4086 2.46936 2.4347 
65 1 1 12.4696 1.71011 3.07221 
66 1 1 12.9134 1.31052 3.82402 
67 1 1 12.0543 0.808342 3.71971 
68 1 1 12.3709 0.506387 4.59534 
69 1 1 13.0814 0.057392 5.15287 
70 1 1 12.5796 99.3628 4.71254 
71 1 1 12.2635 99.0599 5.5914 
72 1 1 11.3697 99.3682 5.47799 
73 1 1 10.7255 98.7657 5.07143 
74 1 1 10.5932 98.1318 5.78135 
75 1 1 9.74798 97.658 5.6474 
76 1 1 9.09745 97.0307 5.87658 
77 1 1 8.91177 95.989 5.89874 
78 1 1 7.91555 95.9472 5.89532 
79 1 1 7.54139 95.1158 5.47576 
80 1 1 6.99034 94.6209 6.16364 
81 1 1 6.87405 95.3251 6.84726 
82 1 1 6.6241 94.6294 7.51453 
83 1 1 5.62677 94.8673 7.40959 
84 1 1 5.10368 95.4443 6.77688 
85 1 1 5.08686 96.4085 6.70649 
86 1 1 4.06034 96.3673 6.79324 
87 1 1 3.29594 96.9589 6.67846 
88 1 1 3.84362 97.8334 6.73876 
89 1 1 4.31405 97.4736 5.99947 
90 1 1 3.5212 97.8805 5.72164 
91 1 1 4.02844 98.6643 5.38743 
92 1 1 3.64154 98.6488 6.28682 
93 1 1 4.42812 99.1674 6.25158 
94 1 1 5.17723 99.7325 6.47004 
95 1 1 6.05309 0.243438 6.21656 
96 1 1 5.80053 0.849949 5.54941 
97 1 1 5.15878 1.56756 5.57285 
98 1 1 4.21601 1.15866 5.3099 
99 1 1 4.15492 2.07418 5.70903 
100 1 1 3.67508 1.54883 6.26405 
ITEM: TIMESTEP
360000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 14.1145 13.4589 8.98426 
2 1 1 14.2225 14.4483 9.11884 
3 1 1 14.767 15.1117 9.38219 
4 1 1 14.2681 14.7412 10.0853 
5 1 1 14.1312 15.248 10.9622 
6 1 1 13.2982 15.1633 11.4793 
7 1 1 13.1661 14.167 11.0629 
8 1 1 13.2637 14.2131 10.1711 
9 1 1 12.8407 14.6685 9.41206 
10 1 1 12.0391 15.0721 9.17428 
11 1 1 12.0953 14.9631 8.2282 
12 1 1 12.1139 15.9107 8.26089 
13 1 1 11.149 15.7622 8.24269 
14 1 1 10.9283 15.5576 7.3293 
15 1 1 11.4897 14.8796 6.95918 
16 1 1 12.3283 14.7398 6.54329 
17 1 1 13.1863 14.4171 6.90823 
18 1 1 13.9141 13.7478 6.70544 
19 1 1 14.3262 12.998 7.28178 
20 1 1 14.4562 13.0208 6.27779 
21 1 1 14.526 12.0755 6.28965 
22 1 1 14.0864 11.9419 5.427 
23 1 1 13.7207 11.0345 5.77332 
24 1 1 13.774 10.3682 6.52682 
25 1 1 14.0107 9.46626 6.38232 
26 1 1 14.8378 9.70064 6.73302 
27 1 1 15.2642 9.60932 7.6916 
28 1 1 14.6851 9.02496 8.14825 
29 1 1 15.5364 8.59687 8.21556 
30 1 1 16.4266 8.79025 8.59756 
31 1 1 17.0429 8.96582 7.76417 
32 1 1 17.9496 9.16436 7.62881 
33 1 1 17.7725 8.40048 6.94153 
34 1 1 18.4042 7.64184 7.02768 
35 1 1 19.1296 8.03595 6.33977 
36 1 1 19.8991 8.32369 5.78937 
37 1 1 20.3743 7.87408 6.44765 
38 1 1 19.9028 8.65049 6.95237 
39 1 1 19.583 8.29819 7.85667 
40 1 1 20.573 8.13247 8.02132 
41 1 1 21.4595 7.9243 7.67618 
42 1 1 21.5514 7.02259 7.5038 
43 1 1 21.7553 6.11391 7.88433 
44 1 1 21.7064 5.62043 7.12611 
45 1 1 20.8523 6.21363 7.20026 
46 1 1 20.3646 6.35648 6.3718 
47 1 1 20.4707 5.38791 6.09189 
48 1 1 19.7332 5.2852 6.71542 
49 1 1 19.3467 4.43205 6.90601 
50 1 1 18.4218 4.49108 6.49489 
51 1 1 18.0406 4.69681 5.61706 
52 1 1 17.8438 3.74349 5.46076 
53 1 1 17.5041 3.37071 4.61937 
54 1 1 18.261 2.7011 4.79964 
55 1 1 18.6046 1.86037 4.40263 
56 1 1 17.9948 1.34835 3.93659 
57 1 1 18.1041 0.407375 3.74466 
58 1 1 17.205 0.427931 3.91358 
59 1 1 16.3437 0.127053 4.19482 
60 1 1 15.6294 0.774591 4.4277 
61 1 1 15.1877 1.19121 5.15896 
62 1 1 15.0896 0.34538 5.92387 
63 1 1 14.1976 0.636501 6.30349 
64 1 1 13.9651 0.0079402 5.50685 
65 1 1 13.2155 0.218533 6.15446 
66 1 1 12.5014 99.6105 6.35302 
67 1 1 11.5619 99.4509 6.26159 
68 1 1 11.1963 0.231255 5.74805 
69 1 1 10.4674 0.826995 5.39308 
70 1 1 9.78645 0.340585 4.7773 
71 1 1 8.87421 0.799375 4.81942 
72 1 1 7.90596 0.930899 4.61543 
73 1 1 7.01927 0.90928 4.95753 
74 1 1 7.52582 0.419388 5.61802 
75 1 1 7.07702 99.6198 6.07509 
76 1 1 6.15442 99.82 5.72647 
77 1 1 6.38073 0.0508986 4.82864 
78 1 1 5.80144 0.862623 4.60829 
79 1 1 5.05437 0.315388 4.74247 
80 1 1 4.5013 0.979361 4.40462 
81 1 1 3.47097 0.905195 4.30286 
82 1 1 3.19898 0.0154933 4.155 
83 1 1 2.33691 0.353413 3.77953 
84 1 1 2.61172 99.6386 3.2302 
85 1 1 2.97611 99.8633 2.3197 
86 1 1 2.37605 99.1376 2.37782 
87 1 1 2.77366 98.292 2.11947 
88 1 1 2.27678 97.4584 2.34873 
89 1 1 2.27262 97.7622 1.44895 
90 1 1 1.54086 97.0856 1.29093 
91 1 1 1.13313 96.3913 1.83908 
92 1 1 0.32078 97.0041 2.1328 
93 1 1 0.207825 97.7629 1.59813 
94 1 1 0.127047 97.2894 0.742626 
95 1 1 99.3438 97.7516 0.608664 
96 1 1 98.6861 97.4725 0.0136868 
97 1 1 97.9365 97.3346 99.3825 
98 1 1 98.1889 96.4165 99.5323 
99 1 1 98.4645 95.35 99.4714 
100 1 1 99.1632 95.1846 98.8225 
ITEM: TIMESTEP
370000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 10.5377 11.7177 9.30579 
2 1 1 11.0748 11.317 8.66499 
3 1 1 11.6712 10.7212 9.07496 
4 1 1 11.9758 11.6327 9.23251 
5 1 1 11.823 11.5205 10.2514 
6 1 1 12.4967 10.7859 10.2012 
7 1 1 12.6324 9.87689 10.206 
8 1 1 13.083 10.3164 11.0152 
9 1 1 14.0307 10.1794 11.0956 
10 1 1 14.6828 10.7633 10.6787 
11 1 1 14.0522 11.4533 10.9507 
12 1 1 14.7153 11.3541 11.6009 
13 1 1 14.1758 11.0062 12.4672 
14 1 1 14.7352 10.3451 12.1192 
15 1 1 14.585 9.33414 11.9028 
16 1 1 14.7582 9.56838 12.8499 
17 1 1 15.0267 10.4505 13.2627 
18 1 1 15.1585 11.4183 13.4167 
19 1 1 15.8811 11.1534 12.6618 
20 1 1 16.569 10.4808 12.6855 
21 1 1 16.6861 9.57791 12.9122 
